final_pct_blocked_calls,final_pct_dropped_calls
3.8327778582814083E+00,3.26039704390668E-02
3.638533674339301E+00,6.479113384484228E-02
3.6891649834216245E+00,5.716681275963261E-02
3.64831616177149E+00,8.073196986006459E-02
3.795103092783505E+00,6.1211340206185565E-02
3.652919121585431E+00,5.356186395286556E-02
3.878831331779889E+00,1.0396128338411902E-01
3.807337901238735E+00,7.425659027238668E-02
3.71016740999289E+00,6.78689160364553E-02
3.8372831500484677E+00,7.353678510545844E-02
3.708696366924215E+00,6.246917639322702E-02
3.3128790834604334E+00,7.093959493491292E-02
3.7034663932850647E+00,5.125905042609086E-02
3.4812657984833453E+00,4.479569961283717E-02
4.044059169715285E+00,8.748210593287736E-02
3.8916542762945245E+00,8.080677484000258E-02
3.821887490503088E+00,4.954910316123278E-02
3.7206289806052317E+00,6.836745709042495E-02
3.7558079504388227E+00,6.775942178626743E-02
3.693456019561161E+00,7.721510842288141E-02
3.6569060034764003E+00,4.011231448054552E-02
3.9229917109133274E+00,5.729783414186943E-02
3.9235582614578046E+00,8.455944529003889E-02
3.6027548567344554E+00,5.197842895198493E-02
3.6440107671601614E+00,6.0565275908479134E-02
3.699540450292591E+00,3.306113002942441E-02
3.741630563213864E+00,6.892477353288697E-02
3.841212744090442E+00,8.350462487153135E-02
3.7756638630770922E+00,6.2438021082014176E-02
3.74152063312606E+00,6.712832108535896E-02
3.695637827492906E+00,7.589256252887217E-02
3.6590503970183117E+00,5.8337384540593104E-02
4.008930623501986E+00,5.253307942344945E-02
3.768542944259824E+00,9.250059954092296E-02
3.5644735011823623E+00,6.607316733899013E-02
3.676282051282051E+00,1.0256410256410256E-01
3.642461068499519E+00,4.31649898728293E-02
3.558971709081514E+00,7.105025190543858E-02
3.9400290182169915E+00,9.67273899725939E-02
3.7746259452792836E+00,7.789425854402648E-02
3.8062737892111826E+00,6.56254101588135E-02
3.7143229506060216E+00,5.538902645640558E-02
3.7513766519823784E+00,4.4741189427312776E-02
3.990670213929079E+00,7.653340136302343E-02
3.3274563231287067E+00,4.167334508735374E-02
4.007154404430227E+00,8.59904378633096E-02
3.6888727096226184E+00,5.258261537839259E-02
3.9602679004756203E+00,6.79457728022778E-02
3.8032315486786255E+00,5.1348760783239765E-02
3.750369963215086E+00,5.496596338421208E-02
3.458589747997387E+00,7.219720149895141E-02
3.690023667790289E+00,4.661837481173348E-02
3.664217294318331E+00,7.872982548222018E-02
3.772906934962271E+00,6.53317218175285E-02
3.8605270854320346E+00,6.499203847528678E-02
3.9573333333333336E+00,8.177777777777777E-02
3.813835330901511E+00,7.165190203230849E-02
3.9131361956212682E+00,7.10833096388968E-02
3.6963589076723014E+00,4.5513654096228866E-02
3.4741322855271775E+00,4.911591355599214E-02
3.968253968253968E+00,8.706717567477061E-02
3.8022687202687866E+00,7.31845247995742E-02
3.568585831785619E+00,8.29132395860971E-02
3.554665930425179E+00,4.486471562672557E-02
3.594887558647468E+00,4.5300113250283124E-02
3.798048588828498E+00,8.512867526684566E-02
3.6821309353498193E+00,6.47183050616527E-02
3.673930589184826E+00,3.8740920096852295E-02
3.8467760199294703E+00,7.117667993141157E-02
3.662489557226399E+00,8.35421888053467E-02
4.063912201420271E+00,3.227888960619754E-02
3.66723259762309E+00,9.809469911337483E-02
3.443479568437277E+00,5.262960039096275E-02
3.546596925432162E+00,7.016648593480897E-02
3.842537047245371E+00,4.8639709458802166E-02
3.9656137808372587E+00,4.281808899575113E-02
3.5773524005917428E+00,5.37947729412292E-02
3.876633112015421E+00,3.926608124509174E-02
3.771606277572865E+00,6.509004122369277E-02
3.8200496977339315E+00,8.530208062901012E-02
3.699915994010008E+00,2.921947477994083E-02
3.7488385390608245E+00,1.0006432706740048E-01
3.656759413020639E+00,7.11695529874267E-02
3.6974731013212767E+00,4.556127992149441E-02
3.544551229841994E+00,5.538361296628116E-02
3.9034516444154996E+00,1.0989905568218822E-01
3.6240205349905428E+00,5.741691434747365E-02
3.6576495445256487E+00,5.1955249212012056E-02
3.5968092820884703E+00,4.713560551124003E-02
3.6286443994825697E+00,3.6485455570665695E-02
3.82458096893758E+00,5.5761472102863516E-02
3.854148317773472E+00,3.5229874933943986E-02
3.7203380839551583E+00,4.597375959260176E-02
3.7718457340904066E+00,3.687043728338618E-02
3.9502043849869937E+00,2.601263470828688E-02
3.76549874047175E+00,6.21585369843295E-02
3.617797740192294E+00,6.667134535756895E-02
3.782764098490866E+00,7.611861265554673E-02
3.6543193456141516E+00,6.650262685376072E-02
3.506167953031203E+00,6.596741209842338E-02
3.8307709243019112E+00,1.0274098264411258E-01
3.838929712986457E+00,1.0544699640821167E-01
3.6850300289167346E+00,7.04381997479054E-02
3.7941252254573565E+00,7.08580262818861E-02
3.7799909461294705E+00,5.281424475629999E-02
3.7546555715867527E+00,7.046270509680233E-02
3.7456843202397243E+00,5.537098560354374E-02
3.5615954818213904E+00,3.8828097423226265E-02
3.7345608973319933E+00,9.725419003468733E-02
3.6576205871787337E+00,4.24545246726103E-02
3.703424631729646E+00,4.897713144708586E-02
3.9232475771610944E+00,4.670532829953684E-02
3.8235502372017276E+00,7.434681016781138E-02
3.7988984606693967E+00,6.001977121875441E-02
3.73048590930594E+00,6.082313982564033E-02
3.7993049229004283E+00,5.061241016297195E-02
3.650793650793651E+00,6.349206349206349E-02
3.7915049184034975E+00,6.0302265103832964E-02
3.7218667792536784E+00,4.87155337598649E-02
3.8797725426482534E+00,5.848903330625507E-02
3.6493396608174224E+00,4.782400765184123E-02
4.061829695958599E+00,8.511797351128664E-02
3.875332523235574E+00,3.941016125324313E-02
3.556432437901553E+00,5.0589366115242576E-02
3.5804852200900803E+00,5.298815336285531E-02
3.7073269464309813E+00,5.7347186614491966E-02
3.7832867942518558E+00,6.129537560444051E-02
3.9189014121000127E+00,7.125275294727297E-02
3.9245601506200094E+00,7.466078036746089E-02
3.73448275862069E+00,3.4482758620689655E-02
3.8312192596427646E+00,6.286749750379055E-02
3.974724826742764E+00,5.299633102323685E-02
3.8347386172006748E+00,1.011804384485666E-01
3.661825389089255E+00,6.823277122526562E-02
3.6801694466507806E+00,7.611861265554673E-02
3.9183995977444956E+00,8.978917501705994E-02
3.6304398417500585E+00,4.6544100535257156E-02
3.8224162034984825E+00,6.47867153135336E-02
3.6678730512249444E+00,4.175946547884187E-02
3.665620618281365E+00,8.01228550444014E-02
3.712176354372466E+00,4.1593012373921184E-02
3.898123845630407E+00,9.072939956579501E-02
3.8138956959928207E+00,2.7611914541124497E-02
3.7144157025867672E+00,8.124268815806578E-02
3.5354987065248635E+00,5.429401807671426E-02
3.8609869401349814E+00,7.012008063809273E-02
3.8424105578697394E+00,6.228831704753377E-02
3.644490287089565E+00,7.907856283307547E-02
3.6565002555801667E+00,5.111603339580849E-02
3.677838331756029E+00,8.158470123682407E-02
3.7320011754334406E+00,1.1754334410813988E-01
3.668392969240427E+00,7.846829880728186E-02
3.861603759284523E+00,6.442322267697438E-02
3.6120011651616664E+00,6.473120367673237E-02
3.4055627425614485E+00,6.791720569210867E-02
3.722148562558613E+00,6.1442938912783365E-02
3.9232550446576244E+00,5.6235527621567985E-02
3.9015863592889417E+00,7.585501797434122E-02
3.871982808242833E+00,9.593614490195326E-02
3.749864528015606E+00,8.670207001192154E-02
3.754288514948538E+00,5.554647933344224E-02
3.608558083471448E+00,5.273466927828838E-02
3.7572254335260116E+00,5.4876710324138434E-02
3.644226900898485E+00,6.034598363953333E-02
3.7454044117647056E+00,6.236869747899159E-02
3.9245577338958415E+00,9.572092033892296E-02
3.7694995325033216E+00,3.936814133162738E-02
4.12382176520994E+00,8.211939445872607E-02
3.7596684181325677E+00,5.2217616918507875E-02
3.7967203427389573E+00,8.12527699807948E-02
3.6650710866614276E+00,7.501607487318711E-02
3.5063840819236503E+00,6.805366517596734E-02
3.6081632653061226E+00,5.224489795918367E-02
3.825534449665762E+00,5.2948573697796014E-02
3.7737912929337125E+00,8.750820389411508E-02
3.6706425548287807E+00,2.308580223162755E-02
3.655174760916176E+00,6.466324064935507E-02
3.767625126184506E+00,4.233286658634276E-02
3.914459079473139E+00,4.06985348527453E-02
3.680270306081887E+00,8.281436332317477E-02
3.6687732944417433E+00,7.454221357964673E-02
4.000939818078072E+00,4.0277917631658444E-02
3.793091759601369E+00,5.4235449645774716E-02
3.661684782608696E+00,4.076086956521739E-02
