final_pct_blocked_calls,final_pct_dropped_calls
3.7586375825082508E+00,6.768254950495049E-02
3.741957270699138E+00,6.64614146581548E-02
3.7571442895818707E+00,6.317056051338614E-02
3.7378988285196266E+00,7.325933805672079E-02
3.7948380290913986E+00,5.7701361822938245E-02
3.789419612797534E+00,6.212732283300591E-02
3.71527707323012E+00,6.763657515438048E-02
3.7919206675665396E+00,5.8570279285981165E-02
3.7094735604479587E+00,5.9767006652753696E-02
3.745270571962843E+00,5.2036297835625724E-02
3.744518653443972E+00,7.016123591715577E-02
3.798823967645807E+00,5.520966368667518E-02
3.819296570967031E+00,5.5804390924443795E-02
3.783300644843783E+00,7.020184840743127E-02
3.7694453576904174E+00,6.380062954294662E-02
3.7556539749211977E+00,7.25449869600386E-02
3.8149772687882466E+00,6.0327702747743545E-02
3.7354044134788955E+00,6.02806881989729E-02
3.804535512835271E+00,5.2880741337630946E-02
3.8054241946566423E+00,8.151112188944128E-02
3.771696096584323E+00,5.870929864968613E-02
3.7756245279574476E+00,6.693608141145645E-02
3.82931260906327E+00,6.440354759206289E-02
3.7829816133008025E+00,6.036672787182131E-02
3.8052925759520755E+00,4.747004706889174E-02
3.8281828910173723E+00,7.61588495210912E-02
3.7989432049303473E+00,7.563136862115838E-02
3.783518508626676E+00,6.109449281555472E-02
3.8085363265334524E+00,7.41109297964211E-02
3.7765546734245383E+00,6.863463277171725E-02
3.7797633289809203E+00,6.255169915025396E-02
3.7305966282211305E+00,5.7032795486913423E-02
3.7164877594405175E+00,7.324053694703395E-02
3.7217909654127768E+00,7.451278086595746E-02
3.727076215047765E+00,6.659228784603584E-02
3.773511786279228E+00,6.940358714377816E-02
3.753184489779543E+00,6.653159749386506E-02
3.7560198177597615E+00,5.924540068599938E-02
3.8544255972427846E+00,6.1886900833934534E-02
3.7053290875706115E+00,7.934473884697349E-02
3.7762793856960624E+00,7.256341014893723E-02
3.778226726188537E+00,7.299032226530679E-02
3.7352788981330947E+00,5.7985268805760354E-02
3.7613425220460286E+00,6.291843215131883E-02
3.8269465437504486E+00,6.323554042460101E-02
3.7021755977153354E+00,6.45790878562613E-02
3.7241002726900425E+00,6.093074205652908E-02
3.823065771509803E+00,6.122535151796648E-02
3.805900868884086E+00,6.745093488446308E-02
3.7389453637148553E+00,6.893047615325305E-02
3.7579843262829695E+00,7.179573607482936E-02
3.7482502422741466E+00,6.532428843185815E-02
3.8011394898919084E+00,6.2476704353845336E-02
3.783783783783784E+00,6.919963441702573E-02
3.748427080459461E+00,6.426259513219253E-02
3.751228335018585E+00,7.013970975689648E-02
3.7077210670165806E+00,6.363063897689845E-02
3.7878941361588905E+00,6.651944596392417E-02
3.7665127602128257E+00,6.206832343113691E-02
3.7674706077193365E+00,6.795310894010223E-02
3.6301216076252834E+00,6.0840026943440505E-02
3.814226519337017E+00,5.490331491712707E-02
3.8118548752239274E+00,7.349418936565329E-02
3.775425328286962E+00,6.179912278650575E-02
3.7617953323766615E+00,6.790365040658565E-02
3.785190797320511E+00,7.051286859851923E-02
3.7935968188490627E+00,7.469758626456324E-02
3.727159571819766E+00,6.306530578375238E-02
3.8002501340003576E+00,7.361086296230124E-02
3.817372327670982E+00,5.859927525494053E-02
3.6956063639237176E+00,7.902223158782004E-02
3.7291330542892394E+00,6.119770786766896E-02
3.767404997915344E+00,5.634204882226337E-02
3.731666787081858E+00,5.550045648304445E-02
3.6910388225536788E+00,6.977264648964601E-02
3.7995442675847846E+00,6.75282337874025E-02
3.710012448996145E+00,7.194320718585681E-02
3.735437781007532E+00,5.9236145054105585E-02
3.8986719797463807E+00,6.778670781307347E-02
3.8147646104466184E+00,6.5668874358236E-02
3.775652556333789E+00,5.803704998756349E-02
3.7363755268129637E+00,6.612410986775177E-02
3.7076068558064668E+00,6.748977728373497E-02
3.796805807122541E+00,8.161100818864883E-02
3.7366305249126195E+00,6.227717541521032E-02
3.797690475065635E+00,6.377852317286342E-02
3.7798866472507755E+00,7.600700141416872E-02
3.765621732906567E+00,6.530165827610056E-02
3.689358346531307E+00,6.394666914059652E-02
3.7075013093543228E+00,5.938198475985335E-02
3.8038038038038042E+00,5.869061243654077E-02
3.7655712339999243E+00,7.170229481650732E-02
3.8196896352924723E+00,7.334404497525066E-02
3.7350162884598954E+00,6.834838359787378E-02
3.7592576772183923E+00,5.881541160930795E-02
3.7481546878165974E+00,6.18722320317249E-02
3.7780457889036563E+00,6.935642025207471E-02
3.8404667119191327E+00,5.9806637436019744E-02
3.7949605628374474E+00,6.423541264491002E-02
3.75264181534427E+00,5.662838632694129E-02
