final_pct_blocked_calls,final_pct_dropped_calls
6.0476656651925875E+00,3.071937345981163E-02
6.017129948079428E+00,2.7583895195164788E-02
6.051537391613151E+00,2.774407386582226E-02
5.9894076664694875E+00,2.7674287473579706E-02
6.116883161547483E+00,1.994710577812628E-02
6.0737009729987586E+00,2.946355288356986E-02
6.028839817113355E+00,2.902420618796076E-02
6.087383238505727E+00,2.4021468329409826E-02
6.009268831269296E+00,2.6371864385324587E-02
6.033379909379482E+00,2.138319796785884E-02
6.0331085223789085E+00,3.1016698524903526E-02
6.100991184231061E+00,2.105041574571098E-02
6.109348860821599E+00,2.2146432209771007E-02
6.0557890080725425E+00,3.248368904124738E-02
6.035773032409122E+00,2.963797216994413E-02
6.031384845920109E+00,3.3299571268019926E-02
6.065806911490431E+00,3.0104118727876068E-02
6.039883604554666E+00,2.706870821713378E-02
6.079063448434831E+00,2.0256559807492833E-02
6.160558927332623E+00,3.4497007100318056E-02
6.022561474680616E+00,2.6689441656880537E-02
6.0668914608584705E+00,3.062061423494031E-02
6.158203230027424E+00,2.5094552689598308E-02
6.036064802955924E+00,2.0000912322316457E-02
6.11603856777419E+00,1.7491054054644968E-02
6.135741523344849E+00,3.3497210257590164E-02
6.063345879153613E+00,3.1189329744808206E-02
6.06766381273403E+00,2.5263187037562553E-02
6.088564171799247E+00,3.526608079850956E-02
6.070845143184261E+00,2.757571103447313E-02
6.079020046991578E+00,2.851097157146979E-02
5.973415493591428E+00,2.4115379493289086E-02
5.984073555982981E+00,3.3149734802121585E-02
6.0145039877353454E+00,2.58384579608289E-02
6.009882550839566E+00,2.7034333603676672E-02
6.060354204232961E+00,2.7824654088959393E-02
6.028864975898139E+00,2.4334470134805806E-02
6.0620173089610745E+00,2.3285597857724997E-02
6.151042043219014E+00,2.625560785537346E-02
5.9846642321953E+00,3.224155937002796E-02
6.067414147674452E+00,3.274924641519002E-02
6.07658691439801E+00,2.9202797971608012E-02
6.023792993046287E+00,2.2663419442335988E-02
6.07436112350826E+00,3.0841687802293898E-02
6.097858858957393E+00,2.6978450051587173E-02
5.947942592955966E+00,2.375321442956139E-02
6.024809640784165E+00,2.6878244952673876E-02
6.128647775769926E+00,2.586517254516793E-02
6.071993091941574E+00,3.000321985774083E-02
6.01451965221364E+00,3.712005482346558E-02
6.016901134273985E+00,2.9199820629673277E-02
6.048188594210435E+00,2.981452591436991E-02
6.12165163271461E+00,2.638938392783703E-02
6.062375723268187E+00,2.5079268401913192E-02
5.971296957681599E+00,3.0977127946471523E-02
6.044903124454529E+00,2.9455402338977133E-02
5.9881905821989605E+00,3.1257981268082935E-02
6.089785771733567E+00,3.0342911457190907E-02
6.021818443234306E+00,2.1926277385381283E-02
6.062333713416952E+00,2.8506271379703536E-02
5.87448378101726E+00,2.823761956867036E-02
6.084104427697161E+00,2.1818363908849316E-02
6.152289472559107E+00,3.0284028559620344E-02
6.045330037654575E+00,2.4573043371421553E-02
6.045093361554053E+00,2.9057774748435006E-02
6.0758823792194585E+00,3.058387714216005E-02
6.113020116361751E+00,2.6620990651128416E-02
6.009348947038697E+00,2.8914269191846174E-02
6.100403742561463E+00,3.605481760189056E-02
6.079328173836475E+00,2.4742298050088603E-02
5.971841865037568E+00,3.33543992697142E-02
6.040987440945304E+00,2.713927088206201E-02
6.0785424931259575E+00,2.6936450965164522E-02
6.010004085402069E+00,2.3688465777033176E-02
5.969010183749512E+00,3.0388943949664862E-02
6.105393538330932E+00,3.4444606809594394E-02
6.015363320336852E+00,3.275535972781353E-02
6.0225496367867475E+00,2.404917348649356E-02
6.182355924817294E+00,2.7146929182234474E-02
6.063701171467879E+00,2.779283222856825E-02
6.0768254126316315E+00,2.4539179111112693E-02
6.054029274512121E+00,2.865134535973555E-02
5.991355463347165E+00,3.250345781466114E-02
6.051221464499058E+00,3.1108982806170065E-02
6.0243669207629855E+00,2.5551585166143375E-02
6.0815633959393836E+00,2.6524681606303516E-02
6.091527941507159E+00,2.9982351297758822E-02
6.0953272688751134E+00,3.3830655357887325E-02
5.94919691502158E+00,2.7241208519068846E-02
5.978783567170362E+00,2.3413720440177945E-02
6.093700428983269E+00,2.1035353187028427E-02
6.079801020467462E+00,3.0218854240518837E-02
6.110863513819582E+00,2.6302138509983853E-02
6.060120782488319E+00,2.6334425856135744E-02
6.071179590984531E+00,2.9018228401767987E-02
6.024762481600687E+00,2.4297656860742735E-02
6.106756381798002E+00,2.9827968923418425E-02
6.132446221731936E+00,2.5165471594043025E-02
6.058784554539307E+00,3.1079447263984043E-02
6.041401190086869E+00,2.0298386278290875E-02
