pct_blocked_calls,pct_dropped_calls
9.174311926605505E-01,0E+00
9.090909090909091E-01,0E+00
1.8018018018018018E+00,0E+00
1.7857142857142856E+00,0E+00
1.7699115044247788E+00,0E+00
1.7543859649122806E+00,0E+00
1.7391304347826086E+00,0E+00
2.586206896551724E+00,0E+00
2.564102564102564E+00,0E+00
2.5423728813559325E+00,0E+00
2.5210084033613445E+00,0E+00
2.5E+00,0E+00
2.479338842975207E+00,0E+00
2.459016393442623E+00,0E+00
2.4390243902439024E+00,0E+00
2.4193548387096775E+00,0E+00
3.2E+00,0E+00
3.1746031746031744E+00,0E+00
3.149606299212598E+00,0E+00
3.125E+00,0E+00
3.10077519379845E+00,0E+00
3.076923076923077E+00,0E+00
3.0534351145038165E+00,0E+00
3.0303030303030303E+00,0E+00
3.007518796992481E+00,0E+00
2.9850746268656714E+00,0E+00
2.9629629629629632E+00,0E+00
2.941176470588235E+00,0E+00
2.9197080291970803E+00,0E+00
2.898550724637681E+00,0E+00
2.877697841726619E+00,0E+00
2.857142857142857E+00,0E+00
2.8368794326241136E+00,0E+00
2.8169014084507045E+00,0E+00
2.797202797202797E+00,0E+00
2.7777777777777777E+00,0E+00
2.7586206896551726E+00,0E+00
2.73972602739726E+00,0E+00
2.7210884353741496E+00,0E+00
2.7027027027027026E+00,0E+00
2.684563758389262E+00,0E+00
2.666666666666667E+00,0E+00
2.6490066225165565E+00,0E+00
2.631578947368421E+00,0E+00
2.6143790849673203E+00,0E+00
3.2467532467532463E+00,0E+00
3.225806451612903E+00,0E+00
3.8461538461538463E+00,0E+00
3.821656050955414E+00,0E+00
3.79746835443038E+00,0E+00
3.7735849056603774E+00,0E+00
3.75E+00,0E+00
3.7267080745341614E+00,0E+00
3.7037037037037033E+00,0E+00
3.6809815950920246E+00,0E+00
3.6585365853658534E+00,0E+00
3.6363636363636362E+00,0E+00
3.614457831325301E+00,0E+00
3.592814371257485E+00,0E+00
3.571428571428571E+00,0E+00
4.142011834319527E+00,0E+00
4.117647058823529E+00,0E+00
4.093567251461988E+00,0E+00
4.069767441860465E+00,0E+00
4.046242774566474E+00,0E+00
4.022988505747127E+00,0E+00
4E+00,0E+00
3.977272727272727E+00,0E+00
3.954802259887006E+00,0E+00
3.932584269662921E+00,0E+00
3.910614525139665E+00,0E+00
3.888888888888889E+00,0E+00
3.867403314917127E+00,0E+00
3.8461538461538463E+00,0E+00
3.825136612021858E+00,0E+00
3.804347826086957E+00,0E+00
3.783783783783784E+00,0E+00
3.763440860215054E+00,0E+00
3.7433155080213902E+00,0E+00
3.723404255319149E+00,0E+00
3.7037037037037033E+00,0E+00
3.684210526315789E+00,0E+00
3.664921465968586E+00,0E+00
3.6458333333333335E+00,0E+00
3.6269430051813467E+00,0E+00
3.608247422680412E+00,0E+00
3.5897435897435894E+00,0E+00
3.571428571428571E+00,0E+00
3.5532994923857872E+00,0E+00
3.535353535353535E+00,0E+00
3.5175879396984926E+00,0E+00
3.5000000000000004E+00,0E+00
3.482587064676617E+00,0E+00
3.4653465346534658E+00,0E+00
3.9408866995073892E+00,0E+00
3.9215686274509802E+00,0E+00
3.902439024390244E+00,0E+00
3.8834951456310676E+00,0E+00
3.864734299516908E+00,0E+00
3.8461538461538463E+00,0E+00
3.827751196172249E+00,0E+00
3.8095238095238098E+00,0E+00
3.7914691943127963E+00,0E+00
3.7735849056603774E+00,0E+00
3.755868544600939E+00,0E+00
3.7383177570093453E+00,0E+00
3.7209302325581395E+00,0E+00
3.7037037037037033E+00,0E+00
3.686635944700461E+00,0E+00
3.669724770642202E+00,0E+00
3.65296803652968E+00,0E+00
3.6363636363636362E+00,0E+00
3.619909502262444E+00,0E+00
3.6036036036036037E+00,0E+00
3.587443946188341E+00,0E+00
3.571428571428571E+00,0E+00
3.5555555555555554E+00,0E+00
3.5398230088495577E+00,0E+00
3.524229074889868E+00,0E+00
3.508771929824561E+00,0E+00
3.4934497816593884E+00,0E+00
3.4782608695652173E+00,0E+00
3.463203463203463E+00,0E+00
3.4482758620689653E+00,0E+00
3.862660944206009E+00,0E+00
3.8461538461538463E+00,0E+00
3.829787234042553E+00,0E+00
3.8135593220338984E+00,0E+00
3.79746835443038E+00,0E+00
3.7815126050420167E+00,0E+00
3.765690376569038E+00,0E+00
3.75E+00,0E+00
3.7344398340248963E+00,0E+00
3.71900826446281E+00,0E+00
3.7037037037037033E+00,0E+00
3.6885245901639343E+00,0E+00
3.6734693877551026E+00,0E+00
3.6585365853658534E+00,0E+00
3.643724696356275E+00,0E+00
3.6290322580645165E+00,0E+00
3.614457831325301E+00,0E+00
3.5999999999999996E+00,0E+00
3.5856573705179287E+00,0E+00
3.571428571428571E+00,0E+00
3.557312252964427E+00,0E+00
3.543307086614173E+00,0E+00
3.5294117647058822E+00,0E+00
3.515625E+00,0E+00
3.501945525291829E+00,0E+00
3.488372093023256E+00,0E+00
3.474903474903475E+00,0E+00
3.4615384615384617E+00,0E+00
3.4482758620689653E+00,0E+00
3.435114503816794E+00,0E+00
3.4220532319391634E+00,0E+00
3.4090909090909087E+00,0E+00
3.3962264150943398E+00,0E+00
3.3834586466165413E+00,0E+00
3.3707865168539324E+00,0E+00
3.3582089552238807E+00,0E+00
3.3457249070631967E+00,0E+00
3.3333333333333335E+00,0E+00
3.3210332103321036E+00,0E+00
3.308823529411765E+00,0E+00
3.296703296703297E+00,0E+00
3.2846715328467155E+00,0E+00
3.272727272727273E+00,0E+00
3.260869565217391E+00,0E+00
3.2490974729241873E+00,0E+00
3.237410071942446E+00,0E+00
3.225806451612903E+00,0E+00
3.214285714285714E+00,0E+00
3.202846975088968E+00,0E+00
3.1914893617021276E+00,0E+00
3.180212014134275E+00,0E+00
3.169014084507042E+00,0E+00
3.1578947368421053E+00,0E+00
3.4965034965034967E+00,0E+00
3.484320557491289E+00,0E+00
3.4722222222222223E+00,0E+00
3.4602076124567476E+00,0E+00
3.4482758620689653E+00,0E+00
3.436426116838488E+00,0E+00
3.4246575342465753E+00,0E+00
3.4129692832764507E+00,0E+00
3.4013605442176873E+00,0E+00
3.389830508474576E+00,0E+00
3.3783783783783785E+00,0E+00
3.3670033670033668E+00,0E+00
3.3557046979865772E+00,0E+00
3.3444816053511706E+00,0E+00
3.3333333333333335E+00,0E+00
3.322259136212625E+00,0E+00
3.3112582781456954E+00,0E+00
3.3003300330033E+00,0E+00
3.289473684210526E+00,0E+00
3.278688524590164E+00,0E+00
3.2679738562091507E+00,0E+00
3.257328990228013E+00,0E+00
3.2467532467532463E+00,0E+00
3.2362459546925564E+00,0E+00
3.225806451612903E+00,0E+00
3.215434083601286E+00,0E+00
3.205128205128205E+00,0E+00
3.1948881789137378E+00,0E+00
3.1847133757961785E+00,0E+00
3.1746031746031744E+00,0E+00
3.1645569620253164E+00,0E+00
3.1545741324921135E+00,0E+00
3.1446540880503147E+00,0E+00
3.1347962382445136E+00,0E+00
3.125E+00,0E+00
3.115264797507788E+00,0E+00
3.1055900621118013E+00,0E+00
3.0959752321981426E+00,0E+00
3.0864197530864197E+00,0E+00
3.076923076923077E+00,0E+00
3.374233128834356E+00,0E+00
3.3639143730886847E+00,0E+00
3.353658536585366E+00,0E+00
3.343465045592705E+00,0E+00
3.3333333333333335E+00,0E+00
3.3232628398791544E+00,0E+00
3.313253012048193E+00,0E+00
3.6036036036036037E+00,0E+00
3.592814371257485E+00,0E+00
3.582089552238806E+00,0E+00
3.571428571428571E+00,0E+00
3.5608308605341246E+00,0E+00
3.5502958579881656E+00,0E+00
3.5398230088495577E+00,0E+00
3.5294117647058822E+00,0E+00
3.519061583577713E+00,0E+00
3.8011695906432745E+00,0E+00
3.7900874635568513E+00,0E+00
3.77906976744186E+00,0E+00
3.768115942028986E+00,0E+00
3.7572254335260116E+00,0E+00
4.034582132564841E+00,0E+00
4.022988505747127E+00,0E+00
4.011461318051576E+00,0E+00
4E+00,0E+00
3.9886039886039883E+00,0E+00
3.977272727272727E+00,0E+00
3.9660056657223794E+00,0E+00
3.954802259887006E+00,0E+00
3.943661971830986E+00,0E+00
3.932584269662921E+00,0E+00
3.9215686274509802E+00,0E+00
3.910614525139665E+00,0E+00
3.8997214484679668E+00,0E+00
3.888888888888889E+00,0E+00
3.8781163434903045E+00,0E+00
3.867403314917127E+00,0E+00
3.8567493112947657E+00,0E+00
3.8461538461538463E+00,0E+00
3.8356164383561646E+00,0E+00
3.825136612021858E+00,0E+00
3.8147138964577656E+00,0E+00
3.804347826086957E+00,0E+00
3.7940379403794036E+00,0E+00
3.783783783783784E+00,0E+00
3.7735849056603774E+00,0E+00
3.763440860215054E+00,0E+00
3.753351206434316E+00,0E+00
3.7433155080213902E+00,0E+00
3.733333333333334E+00,0E+00
3.723404255319149E+00,0E+00
3.7135278514588856E+00,0E+00
3.7037037037037033E+00,0E+00
3.6939313984168867E+00,0E+00
3.684210526315789E+00,0E+00
3.674540682414698E+00,0E+00
3.664921465968586E+00,0E+00
3.6553524804177546E+00,0E+00
3.6458333333333335E+00,0E+00
3.6363636363636362E+00,0E+00
3.6269430051813467E+00,0E+00
3.6175710594315245E+00,0E+00
3.608247422680412E+00,0E+00
3.5989717223650386E+00,0E+00
3.5897435897435894E+00,0E+00
3.580562659846547E+00,0E+00
3.571428571428571E+00,0E+00
3.5623409669211195E+00,0E+00
3.5532994923857872E+00,0E+00
3.5443037974683547E+00,0E+00
3.535353535353535E+00,0E+00
3.5264483627204033E+00,0E+00
3.5175879396984926E+00,0E+00
3.508771929824561E+00,0E+00
3.5000000000000004E+00,0E+00
3.4912718204488775E+00,0E+00
3.482587064676617E+00,0E+00
3.4739454094292808E+00,0E+00
3.4653465346534658E+00,0E+00
3.45679012345679E+00,0E+00
3.4482758620689653E+00,0E+00
3.43980343980344E+00,0E+00
3.431372549019608E+00,0E+00
3.4229828850855744E+00,0E+00
3.414634146341464E+00,0E+00
3.40632603406326E+00,0E+00
3.3980582524271843E+00,0E+00
3.389830508474576E+00,0E+00
3.3816425120772946E+00,0E+00
3.3734939759036147E+00,0E+00
3.3653846153846154E+00,0E+00
3.357314148681055E+00,0E+00
3.349282296650718E+00,0E+00
3.341288782816229E+00,0E+00
3.3333333333333335E+00,0E+00
3.32541567695962E+00,0E+00
3.3175355450236967E+00,0E+00
3.309692671394799E+00,0E+00
3.30188679245283E+00,0E+00
3.294117647058824E+00,0E+00
3.286384976525822E+00,0E+00
3.278688524590164E+00,0E+00
3.2710280373831773E+00,0E+00
3.263403263403263E+00,0E+00
3.255813953488372E+00,0E+00
3.248259860788863E+00,0E+00
3.2407407407407405E+00,0E+00
3.4642032332563506E+00,0E+00
3.4562211981566824E+00,0E+00
3.4482758620689653E+00,0E+00
3.4403669724770642E+00,0E+00
3.4324942791762014E+00,0E+00
3.4246575342465753E+00,0E+00
3.416856492027335E+00,0E+00
3.4090909090909087E+00,0E+00
3.4013605442176873E+00,0E+00
3.3936651583710407E+00,0E+00
3.3860045146726865E+00,0E+00
3.3783783783783785E+00,0E+00
3.3707865168539324E+00,0E+00
3.3632286995515694E+00,0E+00
3.3557046979865772E+00,0E+00
3.3482142857142856E+00,0E+00
3.34075723830735E+00,0E+00
3.5555555555555554E+00,0E+00
3.5476718403547673E+00,0E+00
3.5398230088495577E+00,0E+00
3.532008830022075E+00,0E+00
3.524229074889868E+00,0E+00
3.5164835164835164E+00,0E+00
3.508771929824561E+00,0E+00
3.50109409190372E+00,0E+00
3.4934497816593884E+00,0E+00
3.485838779956427E+00,0E+00
3.4782608695652173E+00,0E+00
3.470715835140998E+00,0E+00
3.463203463203463E+00,0E+00
3.455723542116631E+00,0E+00
3.4482758620689653E+00,0E+00
3.4408602150537635E+00,0E+00
3.4334763948497855E+00,0E+00
3.4261241970021414E+00,0E+00
3.418803418803419E+00,0E+00
3.411513859275053E+00,0E+00
3.404255319148936E+00,0E+00
3.397027600849257E+00,0E+00
3.389830508474576E+00,0E+00
3.382663847780127E+00,0E+00
3.375527426160337E+00,0E+00
3.3684210526315788E+00,0E+00
3.361344537815126E+00,0E+00
3.3542976939203357E+00,0E+00
3.3472803347280333E+00,0E+00
3.3402922755741122E+00,0E+00
3.3333333333333335E+00,0E+00
3.3264033264033266E+00,0E+00
3.319502074688797E+00,0E+00
3.3126293995859215E+00,0E+00
3.3057851239669422E+00,0E+00
3.2989690721649487E+00,0E+00
3.292181069958848E+00,0E+00
3.285420944558522E+00,0E+00
3.278688524590164E+00,0E+00
3.2719836400818E+00,0E+00
3.2653061224489797E+00,0E+00
3.2586558044806515E+00,0E+00
3.2520325203252036E+00,0E+00
3.2454361054766734E+00,0E+00
3.4412955465587043E+00,0E+00
3.4343434343434343E+00,0E+00
3.4274193548387095E+00,0E+00
3.420523138832998E+00,0E+00
3.413654618473896E+00,0E+00
3.406813627254509E+00,0E+00
3.4000000000000004E+00,0E+00
3.3932135728542914E+00,0E+00
3.386454183266932E+00,0E+00
3.3797216699801194E+00,0E+00
3.373015873015873E+00,0E+00
3.3663366336633667E+00,0E+00
3.3596837944664033E+00,0E+00
3.353057199211045E+00,0E+00
3.346456692913386E+00,0E+00
3.3398821218074657E+00,0E+00
3.3333333333333335E+00,0E+00
3.326810176125244E+00,0E+00
3.3203125E+00,0E+00
3.508771929824561E+00,0E+00
3.501945525291829E+00,0E+00
3.4951456310679614E+00,0E+00
3.488372093023256E+00,0E+00
3.481624758220503E+00,0E+00
3.474903474903475E+00,0E+00
3.4682080924855487E+00,0E+00
3.4615384615384617E+00,0E+00
3.45489443378119E+00,0E+00
3.4482758620689653E+00,0E+00
3.4416826003824093E+00,0E+00
3.435114503816794E+00,0E+00
3.428571428571429E+00,0E+00
3.4220532319391634E+00,0E+00
3.415559772296015E+00,0E+00
3.4090909090909087E+00,0E+00
3.402646502835539E+00,0E+00
3.3962264150943398E+00,0E+00
3.389830508474576E+00,0E+00
3.3834586466165413E+00,0E+00
3.377110694183865E+00,0E+00
3.3707865168539324E+00,0E+00
3.364485981308411E+00,0E+00
3.3582089552238807E+00,0E+00
3.35195530726257E+00,0E+00
3.3457249070631967E+00,0E+00
3.339517625231911E+00,0E+00
3.3333333333333335E+00,0E+00
3.3271719038817005E+00,0E+00
3.3210332103321036E+00,0E+00
3.314917127071823E+00,0E+00
3.308823529411765E+00,0E+00
3.302752293577982E+00,0E+00
3.296703296703297E+00,0E+00
3.2906764168190126E+00,0E+00
3.2846715328467155E+00,0E+00
3.278688524590164E+00,0E+00
3.272727272727273E+00,0E+00
3.2667876588021776E+00,0E+00
3.260869565217391E+00,0E+00
3.25497287522604E+00,0E+00
3.2490974729241873E+00,0E+00
3.2432432432432434E+00,0E+00
3.237410071942446E+00,0E+00
3.231597845601436E+00,0E+00
3.225806451612903E+00,0E+00
3.2200357781753133E+00,0E+00
3.214285714285714E+00,0E+00
3.2085561497326207E+00,0E+00
3.202846975088968E+00,0E+00
3.197158081705151E+00,0E+00
3.1914893617021276E+00,0E+00
3.185840707964602E+00,0E+00
3.356890459363958E+00,0E+00
3.3509700176366843E+00,0E+00
3.345070422535211E+00,0E+00
3.3391915641476277E+00,0E+00
3.3333333333333335E+00,0E+00
3.327495621716287E+00,0E+00
3.3216783216783217E+00,0E+00
3.315881326352531E+00,0E+00
3.3101045296167246E+00,0E+00
3.304347826086956E+00,0E+00
3.298611111111111E+00,0E+00
3.2928942807625647E+00,0E+00
3.2871972318339098E+00,0E+00
3.281519861830743E+00,0E+00
3.2758620689655173E+00,0E+00
3.2702237521514634E+00,0E+00
3.264604810996564E+00,0E+00
3.2590051457975986E+00,0E+00
3.2534246575342465E+00,0E+00
3.2478632478632483E+00,0E+00
3.242320819112628E+00,0E+00
3.2367972742759794E+00,0E+00
3.231292517006803E+00,0E+00
3.225806451612903E+00,0E+00
3.2203389830508473E+00,0E+00
3.2148900169204735E+00,0E+00
3.209459459459459E+00,0E+00
3.204047217537943E+00,0E+00
3.1986531986531985E+00,0E+00
3.1932773109243695E+00,0E+00
3.1879194630872485E+00,0E+00
3.1825795644891124E+00,0E+00
3.177257525083612E+00,0E+00
3.1719532554257093E+00,0E+00
3.166666666666667E+00,0E+00
3.1613976705490847E+00,0E+00
3.1561461794019934E+00,0E+00
3.150912106135987E+00,0E+00
3.3112582781456954E+00,0E+00
3.3057851239669422E+00,0E+00
3.3003300330033E+00,0E+00
3.2948929159802307E+00,0E+00
3.289473684210526E+00,0E+00
3.284072249589491E+00,0E+00
3.278688524590164E+00,0E+00
3.273322422258593E+00,0E+00
3.2679738562091507E+00,0E+00
3.262642740619902E+00,0E+00
3.257328990228013E+00,0E+00
3.2520325203252036E+00,0E+00
3.2467532467532463E+00,0E+00
3.2414910858995136E+00,0E+00
3.2362459546925564E+00,0E+00
3.231017770597738E+00,0E+00
3.225806451612903E+00,0E+00
3.22061191626409E+00,0E+00
3.215434083601286E+00,0E+00
3.210272873194221E+00,0E+00
3.205128205128205E+00,0E+00
3.2E+00,0E+00
3.1948881789137378E+00,0E+00
3.1897926634768736E+00,0E+00
3.1847133757961785E+00,0E+00
3.1796502384737675E+00,0E+00
3.1746031746031744E+00,0E+00
3.1695721077654517E+00,0E+00
3.1645569620253164E+00,0E+00
3.15955766192733E+00,0E+00
3.1545741324921135E+00,0E+00
3.149606299212598E+00,0E+00
3.1446540880503147E+00,0E+00
3.139717425431711E+00,0E+00
3.1347962382445136E+00,0E+00
3.1298904538341157E+00,0E+00
3.125E+00,0E+00
3.1201248049921997E+00,0E+00
3.115264797507788E+00,0E+00
3.1104199066874028E+00,0E+00
3.1055900621118013E+00,0E+00
3.10077519379845E+00,0E+00
3.0959752321981426E+00,0E+00
3.091190108191654E+00,0E+00
3.0864197530864197E+00,0E+00
3.0816640986132513E+00,0E+00
3.076923076923077E+00,0E+00
3.0721966205837172E+00,0E+00
3.067484662576687E+00,0E+00
3.0627871362940278E+00,0E+00
3.058103975535168E+00,0E+00
3.0534351145038165E+00,0E+00
3.048780487804878E+00,0E+00
3.0441400304414E+00,0E+00
3.0395136778115504E+00,0E+00
3.0349013657056148E+00,0E+00
3.0303030303030303E+00,0E+00
3.0257186081694405E+00,0E+00
3.0211480362537766E+00,0E+00
3.0165912518853695E+00,0E+00
3.0120481927710845E+00,0E+00
3.007518796992481E+00,0E+00
3.003003003003003E+00,0E+00
2.998500749625187E+00,0E+00
2.9940119760479043E+00,0E+00
2.9895366218236172E+00,0E+00
2.9850746268656714E+00,0E+00
2.9806259314456036E+00,0E+00
2.976190476190476E+00,0E+00
2.9717682020802374E+00,0E+00
2.967359050445104E+00,0E+00
2.9629629629629632E+00,0E+00
2.9585798816568047E+00,0E+00
2.954209748892171E+00,0E+00
2.949852507374631E+00,0E+00
2.945508100147275E+00,0E+00
2.941176470588235E+00,0E+00
2.936857562408223E+00,0E+00
3.0791788856304985E+00,0E+00
3.074670571010249E+00,0E+00
3.070175438596491E+00,0E+00
3.065693430656934E+00,0E+00
3.206997084548105E+00,0E+00
3.2023289665211063E+00,0E+00
3.1976744186046515E+00,0E+00
3.1930333817126266E+00,0E+00
3.1884057971014492E+00,0E+00
3.183791606367583E+00,0E+00
3.1791907514450863E+00,0E+00
3.1746031746031744E+00,0E+00
3.170028818443804E+00,0E+00
3.1654676258992804E+00,0E+00
3.1609195402298855E+00,0E+00
3.1563845050215207E+00,0E+00
3.151862464183381E+00,0E+00
3.1473533619456364E+00,0E+00
3.1428571428571432E+00,0E+00
3.138373751783167E+00,0E+00
3.133903133903134E+00,0E+00
3.1294452347083923E+00,0E+00
3.125E+00,0E+00
3.120567375886525E+00,0E+00
3.1161473087818696E+00,0E+00
3.1117397454031117E+00,0E+00
3.1073446327683616E+00,0E+00
3.1029619181946404E+00,0E+00
3.0985915492957745E+00,0E+00
3.0942334739803097E+00,0E+00
3.089887640449438E+00,0E+00
3.0855539971949506E+00,0E+00
3.081232492997199E+00,0E+00
3.076923076923077E+00,0E+00
3.072625698324022E+00,0E+00
3.0683403068340307E+00,0E+00
3.064066852367688E+00,0E+00
3.05980528511822E+00,0E+00
3.0555555555555554E+00,0E+00
3.0513176144244105E+00,0E+00
3.0470914127423825E+00,0E+00
3.0428769017980635E+00,0E+00
3.0386740331491713E+00,0E+00
3.0344827586206895E+00,0E+00
3.0303030303030303E+00,0E+00
3.0261348005502064E+00,0E+00
3.021978021978022E+00,0E+00
3.017832647462277E+00,0E+00
3.0136986301369864E+00,0E+00
3.009575923392613E+00,0E+00
3.0054644808743167E+00,0E+00
3.0013642564802185E+00,0E+00
2.997275204359673E+00,0E+00
2.9931972789115644E+00,0E+00
2.989130434782609E+00,0E+00
2.9850746268656714E+00,0E+00
2.9810298102981028E+00,0E+00
2.9769959404600814E+00,0E+00
2.9729729729729732E+00,0E+00
2.968960863697706E+00,0E+00
2.964959568733154E+00,0E+00
2.9609690444145356E+00,0E+00
2.956989247311828E+00,0E+00
2.953020134228188E+00,0E+00
2.949061662198391E+00,0E+00
2.9451137884872822E+00,0E+00
2.941176470588235E+00,0E+00
2.9372496662216285E+00,0E+00
2.933333333333333E+00,0E+00
2.929427430093209E+00,0E+00
3.0585106382978724E+00,0E+00
3.054448871181939E+00,0E+00
3.050397877984085E+00,0E+00
3.0463576158940397E+00,0E+00
3.0423280423280423E+00,0E+00
3.038309114927345E+00,0E+00
3.034300791556728E+00,0E+00
3.0303030303030303E+00,0E+00
3.026315789473684E+00,0E+00
3.0223390275952693E+00,0E+00
3.0183727034120733E+00,0E+00
3.014416775884666E+00,0E+00
3.0104712041884816E+00,0E+00
3.0065359477124183E+00,0E+00
3.0026109660574414E+00,0E+00
2.9986962190352022E+00,0E+00
2.994791666666667E+00,0E+00
2.990897269180754E+00,0E+00
2.987012987012987E+00,0E+00
2.9831387808041505E+00,0E+00
2.9792746113989637E+00,0E+00
2.975420439844761E+00,0E+00
2.9715762273901807E+00,0E+00
2.967741935483871E+00,0E+00
2.9639175257731956E+00,0E+00
2.9601029601029603E+00,0E+00
2.956298200514139E+00,0E+00
2.952503209242619E+00,0E+00
2.9487179487179485E+00,0E+00
2.9449423815621E+00,0E+00
2.941176470588235E+00,0E+00
2.937420178799489E+00,0E+00
2.933673469387755E+00,0E+00
2.9299363057324843E+00,0E+00
2.926208651399491E+00,0E+00
2.9224904701397714E+00,0E+00
2.918781725888325E+00,0E+00
2.915082382762991E+00,0E+00
2.911392405063291E+00,0E+00
2.9077117572692797E+00,0E+00
2.904040404040404E+00,0E+00
2.900378310214376E+00,0E+00
2.8967254408060454E+00,0E+00
2.8930817610062896E+00,0E+00
2.8894472361809047E+00,0E+00
2.8858218318695106E+00,0E+00
2.882205513784461E+00,0E+00
2.8785982478097623E+00,0E+00
2.875E+00,0E+00
2.871410736579276E+00,0E+00
2.8678304239401498E+00,0E+00
2.86425902864259E+00,0E+00
2.8606965174129355E+00,0E+00
2.857142857142857E+00,0E+00
2.8535980148883375E+00,0E+00
2.8500619578686495E+00,0E+00
2.846534653465347E+00,0E+00
2.843016069221261E+00,0E+00
2.8395061728395063E+00,0E+00
2.8360049321824907E+00,0E+00
2.832512315270936E+00,0E+00
2.8290282902829027E+00,0E+00
2.8255528255528257E+00,0E+00
2.8220858895705523E+00,0E+00
2.8186274509803924E+00,0E+00
2.8151774785801713E+00,0E+00
2.8117359413202934E+00,0E+00
2.8083028083028085E+00,0E+00
2.804878048780488E+00,0E+00
2.8014616321559074E+00,0E+00
2.798053527980535E+00,0E+00
2.7946537059538272E+00,0E+00
2.7912621359223304E+00,0E+00
2.7878787878787876E+00,0E+00
2.784503631961259E+00,0E+00
2.781136638452237E+00,0E+00
2.7777777777777777E+00,0E+00
2.7744270205066344E+00,0E+00
2.7710843373493974E+00,0E+00
2.7677496991576414E+00,0E+00
2.7644230769230766E+00,0E+00
2.881152460984394E+00,0E+00
2.877697841726619E+00,0E+00
2.874251497005988E+00,0E+00
2.9904306220095696E+00,0E+00
2.986857825567503E+00,0E+00
2.983293556085919E+00,0E+00
2.9797377830750893E+00,0E+00
2.976190476190476E+00,0E+00
2.972651605231867E+00,0E+00
2.9691211401425175E+00,0E+00
2.965599051008304E+00,0E+00
2.962085308056872E+00,0E+00
2.9585798816568047E+00,0E+00
2.955082742316785E+00,0E+00
2.95159386068477E+00,0E+00
2.94811320754717E+00,0E+00
2.944640753828033E+00,0E+00
2.941176470588235E+00,0E+00
2.937720329024677E+00,0E+00
2.9342723004694835E+00,0E+00
2.9308323563892147E+00,0E+00
2.927400468384075E+00,0E+00
2.923976608187134E+00,0E+00
2.9205607476635516E+00,0E+00
2.9171528588098017E+00,0E+00
2.9137529137529135E+00,0E+00
2.910360884749709E+00,0E+00
2.9069767441860463E+00,0E+00
2.9036004645760745E+00,0E+00
2.9002320185614847E+00,0E+00
2.8968713789107765E+00,0E+00
2.8935185185185186E+00,0E+00
2.8901734104046244E+00,0E+00
2.886836027713626E+00,0E+00
2.883506343713956E+00,0E+00
2.880184331797235E+00,0E+00
2.8768699654775602E+00,0E+00
2.8735632183908044E+00,0E+00
2.8702640642939152E+00,0E+00
2.86697247706422E+00,0E+00
2.86368843069874E+00,0E+00
2.8604118993135015E+00,0E+00
2.857142857142857E+00,0E+00
2.853881278538813E+00,0E+00
2.8506271379703536E+00,0E+00
2.847380410022779E+00,0E+00
2.844141069397042E+00,0E+00
